	Gene Symbol	CD44+ N48	CD44+ N58	CD44+ N43	CD44+ N37	CD44+ N39	CD44+ N40	PseudoFC	P value	Gene description
1540	RDH14	6.2913855	6.2284719	6.3206654	4.6673169	4.6278486	3.8974493	-3.167922	1.49E-02	retinol dehydrogenase 14 (all-trans/9-cis/11-cis)
1541	SGMS2	7.6651773	8.7466055	7.4155145	5.7521926	6.3759941	6.1602406	-3.16745	2.54E-02	sphingomyelin synthase 2
1542	MATR3	8.0816078	9.1235168	8.8103549	7.1472707	6.8200603	7.4577311	-3.166928	3.66E-02	matrin 3
1543	CADM3	5.8773723	4.5895456	4.8947487	3.8479177	3.2332741	3.2332741	-3.163397	3.29E-02	cell adhesion molecule 3
1544	APP	11.4168635	11.5753106	11.6659016	9.7561301	10.2600242	9.8749979	-3.161772	2.01E-02	amyloid beta (A4) precursor protein
1545	RNF152	5.6610791	6.1923393	6.6550291	4.9073756	4.0007004	4.6702671	-3.160995	3.20E-02	ring finger protein 152
1546	MRPL49	8.4127092	8.0906933	8.3384294	7.4201235	6.6809054	6.11951	-3.154746	3.84E-02	mitochondrial ribosomal protein L49
1547	ERMAP	4.8948446	4.2808824	4.951064	2.6483116	3.2943327	2.6483116	-3.153013	1.81E-02	erythroblast membrane-associated protein (Scianna blood group)
1548	LMNA	12.6271241	12.2277992	12.5640296	10.7497436	10.5741942	11.7481452	-3.146188	4.59E-02	lamin A/C
1549	C10orf78	5.1604709	4.4813839	3.8706483	2.2332741	2.2332741	3.5081965	-3.143288	3.24E-02	chromosome 10 open reading frame 78
1550	FBXO34	5.5521481	4.9462096	5.6458217	4.3883066	3.2943327	3.8974493	-3.142422	3.96E-02	F-box protein 34
1551	IER2	12.2739759	12.2794543	12.5382677	10.4451442	10.9843845	10.6288212	-3.139714	1.75E-02	immediate early response 2
1552	MYL12A	10.4749329	10.6183494	10.819912	8.9687362	9.4589093	7.8290838	-3.137495	2.62E-02	"myosin, light chain 12A, regulatory, non-sarcomeric"
1553	TNFSF12	4.8596859	4.1543752	3.2962656	1.6483116	1.6483116	3.2943761	-3.133889	3.91E-02	"tumor necrosis factor (ligand) superfamily, member 12"
1554	CHCHD5	5.4523941	5.0421439	5.9418278	4.0174236	3.804795	3.5567349	-3.133118	2.37E-02	coiled-coil-helix-coiled-coil-helix domain containing 5
1555	FLRT2	7.4447816	6.7491667	6.4074432	4.7671826	5.5402749	5.1948345	-3.117221	2.78E-02	fibronectin leucine rich transmembrane protein 2
1556	GTF2A1	6.2020682	4.9904324	4.5294444	4.2624744	2.9866267	3.3505197	-3.11647	4.66E-02	"general transcription factor IIA, 1, 19/37kDa"
1557	SLC39A14	9.0509268	10.8656974	9.7885575	8.3512249	8.1497677	8.0698466	-3.114045	3.82E-02	"solute carrier family 39 (zinc transporter), member 14"
1558	BCL6B	4.1417523	3.79945	3.8703631	2.2332741	2.2332741	2.2332741	-3.110376	1.33E-02	"B-cell CLL/lymphoma 6, member B"
1559	APPL1	7.0545986	7.6681926	6.8016994	5.4183895	5.6485587	5.2032031	-3.10848	2.06E-02	"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1"
1560	FAM101B	6.7766573	7.5799993	6.244107	5.5957044	5.2022991	4.6079334	-3.108403	3.32E-02	"family with sequence similarity 101, member B"
1561	HERC3	4.9475095	6.1097941	5.6425632	3.9608407	4.007184	4.2641485	-3.106692	3.90E-02	hect domain and RLD 3
1562	LRIG1	5.0762294	6.1458205	5.9446677	3.4422206	3.5081591	5.0298031	-3.103742	4.38E-02	leucine-rich repeats and immunoglobulin-like domains 1
1563	RASA1	6.2799046	5.6750256	6.398863	4.7815823	4.3851828	4.041724	-3.102221	2.35E-02	RAS p21 protein activator (GTPase activating protein) 1
1564	ASNS	5.3218258	6.2251338	5.7202749	4.5082353	4.5921933	3.0539842	-3.101445	4.14E-02	asparagine synthetase (glutamine-hydrolyzing)
1565	SCAMP1	6.8154738	6.4836387	6.0885487	4.4556665	4.4556665	5.2930876	-3.10132	2.49E-02	secretory carrier membrane protein 1
1566	CSNK1G2	7.0657638	6.8678168	7.6335375	5.2382126	5.5312879	5.6678068	-3.094281	2.08E-02	"casein kinase 1, gamma 2"
1567	C2orf79	4.8167645	5.9887184	5.8502467	3.2775699	3.4673905	4.3604256	-3.09147	2.81E-02	chromosome 2 open reading frame 79
1568	TBC1D9	8.0421618	7.6096595	7.3646654	6.3810522	5.8341285	5.9838348	-3.086185	2.48E-02	"TBC1 domain family, member 9 (with GRAM domain)"
1569	DR1	7.261226	7.8051177	7.055516	5.7357504	5.4318355	5.9624562	-3.081602	2.34E-02	"down-regulator of transcription 1, TBP-binding (negative cofactor 2)"
1570	TMEM167A	7.1785434	7.8007661	7.5616595	6.3341456	5.7380643	5.5551146	-3.081064	2.56E-02	transmembrane protein 167A
1571	RC3H1	7.0909317	8.4379923	8.4233312	6.1095708	6.3998011	6.8148286	-3.080498	4.81E-02	ring finger and CCCH-type domains 1
1572	RGS4	6.4917147	5.686607	4.8562798	3.6365533	3.2332741	4.913782	-3.080161	4.90E-02	regulator of G-protein signaling 4
1573	UGP2	6.8325519	8.5569459	7.0313703	5.8606947	5.5083772	5.2097989	-3.079621	2.83E-02	UDP-glucose pyrophosphorylase 2
1574	C2orf18	6.5372908	8.1166539	7.6032896	6.4954862	5.5690782	5.039253	-3.076239	4.60E-02	chromosome 2 open reading frame 18
1575	CXorf38	3.8596957	2.201703	2.2681465	0.6483116	0.6483116	0.6483116	-3.073399	2.02E-02	chromosome X open reading frame 38
1576	CHGA	3.8596957	1.6487905	2.2681465	0.6483116	0.6483116	0.6483116	-3.073399	3.34E-02	chromogranin A (parathyroid secretory protein 1)
1577	SUSD2	8.2101206	4.5890428	4.9329891	2.9702397	4.0007004	3.5159759	-3.071201	4.19E-02	sushi domain containing 2
1578	PAN3	7.6215022	8.483377	8.5229147	6.4578852	6.9041941	6.1114695	-3.071026	2.66E-02	PAN3 poly(A) specific ribonuclease subunit homolog (S. cerevisiae)
1579	ADAMTS1	8.005343	9.1470072	8.6045821	7.3784899	6.3868931	7.2264958	-3.07045	4.05E-02	"ADAM metallopeptidase with thrombospondin type 1 motif, 1"
1580	LY6E	10.4884278	9.3907257	9.4638289	8.1359255	8.8699881	7.7609696	-3.070428	4.86E-02	"lymphocyte antigen 6 complex, locus E"
1581	FAM108B1	7.3924677	8.2048851	8.6371839	6.4712511	6.4272507	7.018837	-3.07023	4.96E-02	"family with sequence similarity 108, member B1"
1582	SDHAF2	6.8870255	7.7804019	7.878966	6.3737244	5.7518927	5.2696389	-3.068187	3.16E-02	succinate dehydrogenase complex assembly factor 2
1583	KIAA0146	4.2644796	4.6215888	4.9693153	3.8974493	2.6483116	2.6483116	-3.065597	4.44E-02	KIAA0146
1584	NIT1	4.2644796	3.4015991	4.4918942	2.6483116	2.6483116	2.6483116	-3.065597	4.47E-02	nitrilase 1
1585	URM1	4.2644796	6.0038268	6.0729027	4.9267485	2.6483116	2.6483116	-3.065597	4.91E-02	ubiquitin related modifier 1
1586	TMEM223	4.2644796	5.8453888	4.9478456	4.3883066	2.6483116	2.6483116	-3.065597	4.96E-02	transmembrane protein 223
1587	TSSC4	6.1354234	7.3492458	6.7908455	4.7536687	5.4233811	5.1760288	-3.062727	3.25E-02	tumor suppressing subtransferable candidate 4
1588	FCGRT	9.3123332	9.0510473	8.7023096	7.6279642	7.0881771	7.4489689	-3.061275	2.27E-02	"Fc fragment of IgG, receptor, transporter, alpha"
1589	HCFC1	8.452592	8.7502152	8.7765295	7.1402972	6.9872918	7.15251	-3.052345	1.80E-02	host cell factor C1 (VP16-accessory protein)
1590	MYL6	11.1674278	11.9751558	11.4489904	10.1404145	10.36441	9.5575865	-3.052183	3.62E-02	"myosin, light chain 6, alkali, smooth muscle and non-muscle"
1591	SHOC2	7.3374036	7.7317695	7.4422518	5.8220949	6.1219325	5.8214347	-3.052174	1.96E-02	soc-2 suppressor of clear homolog (C. elegans)
1592	CCDC101	6.8285426	5.810509	6.3878505	4.7205988	4.529393	5.2195165	-3.050458	3.75E-02	coiled-coil domain containing 101
1593	CCNG2	8.0808186	7.4507361	7.2588505	5.8418157	5.3756988	6.7357111	-3.050235	4.03E-02	cyclin G2
1594	ACTR10	4.1417523	4.5987537	5.1436599	3.5353742	3.0432059	2.2332741	-3.048893	3.54E-02	actin-related protein 10 homolog (S. cerevisiae)
1595	RGL1	6.3087152	5.9550883	5.6415268	4.5560371	4.7007141	4.0072105	-3.048292	2.96E-02	ral guanine nucleotide dissociation stimulator-like 1
1596	ATAD1	7.1411567	6.8500992	6.7907885	6.2577578	5.2431616	4.9902123	-3.046046	4.95E-02	"ATPase family, AAA domain containing 1"
1597	TBC1D2B	8.1775857	7.9756825	8.0288195	6.4233054	5.9520014	6.6223632	-3.043042	1.72E-02	"TBC1 domain family, member 2B"
1598	RAB11B	8.3308747	7.1968647	7.5457386	6.725861	6.0343472	4.5902612	-3.041986	3.92E-02	"RAB11B, member RAS oncogene family"
1599	ABTB1	5.2934404	5.3051346	5.6830952	4.489526	3.2332741	3.7012188	-3.039672	3.30E-02	ankyrin repeat and BTB (POZ) domain containing 1
1600	GPSM3	7.1135547	5.8749347	4.8543221	4.2727004	3.2943327	4.3457377	-3.036132	3.67E-02	G-protein signaling modulator 3
1601	AFAP1	6.941909	7.0337172	6.7494977	5.3398827	5.1887419	5.419921	-3.035694	1.66E-02	actin filament associated protein 1
1602	FAM102A	10.0247397	9.5312715	9.6135882	7.9127655	8.0167758	8.4656774	-3.024743	2.39E-02	"family with sequence similarity 102, member A"
1603	PEAR1	7.5205057	6.3721094	6.8795997	5.620505	3.9702397	5.924761	-3.022505	4.88E-02	platelet endothelial aggregation receptor 1
1604	CD59	10.6198323	11.4274523	12.1197713	9.8318373	9.8673629	9.8103862	-3.022233	4.17E-02	"CD59 molecule, complement regulatory protein"
1605	RPL14	10.7103909	11.4210086	11.2556189	9.3697044	9.6605555	9.7053715	-3.021078	2.61E-02	ribosomal protein L14
1606	RPL30	13.2088974	13.5548776	13.241212	11.6141671	11.6737775	11.9453308	-3.02038	1.90E-02	ribosomal protein L30
1607	CES2	6.8142881	5.9699187	6.2978948	5.6140892	4.6281684	4.3772741	-3.016017	4.91E-02	carboxylesterase 2
1608	EXOC3	5.8876274	6.8920499	7.0939253	5.5263905	5.3016611	3.8653601	-3.011305	4.62E-02	exocyst complex component 3
1609	ELF2	6.2767645	6.3206413	6.1555051	4.6490943	4.5661476	4.837769	-3.009153	1.68E-02	E74-like factor 2 (ets domain transcription factor)
1610	ESD	3.7919152	5.4794381	4.8048796	3.2175749	2.6483116	3.3033944	-3.004874	4.39E-02	esterase D
1611	SFRS12IP1	7.5224493	8.3438774	7.4843964	6.6438143	6.3865312	5.8974458	-3.004137	4.08E-02	No description
1612	LDLRAD3	7.0542047	8.5979249	6.3429477	5.4686968	5.515205	4.8266775	-3.001134	3.03E-02	low density lipoprotein receptor class A domain containing 3
1613	NGFRAP1	4.1417523	3.8169825	4.2898328	2.2332741	3.0432059	2.2332741	-2.997393	2.91E-02	nerve growth factor receptor (TNFRSF16) associated protein 1
1614	AP1S2	5.2294798	6.3902758	6.3920465	4.8087582	3.6943461	4.0072105	-2.996521	2.95E-02	"adaptor-related protein complex 1, sigma 2 subunit"
1615	MGAT3	6.7772617	4.498578	3.8151524	3.4286481	2.2332741	3.0539842	-2.993593	4.35E-02	"mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase"
1616	FAM198B	8.0818121	8.7371206	7.6361959	6.1425741	6.5056182	6.6915864	-2.981822	2.63E-02	"family with sequence similarity 198, member B"
1617	NEK6	4.0862434	4.8071668	4.9221251	3.2332741	3.2332741	3.2332741	-2.977069	4.03E-02	NIMA (never in mitosis gene a)-related kinase 6
1618	C1orf86	6.7564983	6.9648033	7.8031679	5.4094332	5.3040531	5.3980087	-2.962458	2.04E-02	chromosome 1 open reading frame 86
1619	CNN3	12.0469234	11.0432735	11.2583744	9.6927039	9.6563337	10.0548229	-2.96015	2.72E-02	"calponin 3, acidic"
1620	MEIS2	6.551327	7.5095787	7.3176888	5.6374782	5.6136731	5.9476558	-2.952471	4.35E-02	Meis homeobox 2
1621	STUB1	6.0355485	7.3971158	6.6430758	5.1960783	4.8106556	5.0821148	-2.950503	3.19E-02	"STIP1 homology and U-box containing protein 1, E3 ubiquitin protein ligase"
1622	PHF11	5.0762294	6.2507001	5.9129578	4.5460941	4.3851828	3.5159759	-2.949057	4.18E-02	PHD finger protein 11
1623	SEC62	8.2120915	9.4640867	8.7051924	7.5716605	7.146464	6.6786289	-2.945941	3.49E-02	SEC62 homolog (S. cerevisiae)
1624	FAM109B	6.7132477	6.0389568	5.5953234	4.713071	4.2939297	4.4807314	-2.944914	2.98E-02	"family with sequence similarity 109, member B"
1625	CDK2	6.5073752	7.3767691	7.8009223	5.8366333	5.4751326	5.8214347	-2.939018	4.13E-02	cyclin-dependent kinase 2
1626	FAM46B	7.1135547	7.2334722	8.4357371	5.5582945	6.4244839	5.6821191	-2.938867	3.61E-02	"family with sequence similarity 46, member B"
1627	FSTL1	13.8854689	12.483028	12.4259106	11.1634925	10.8720778	11.6669729	-2.935961	3.91E-02	follistatin-like 1
1628	PPP2R4	6.4010519	6.8072644	5.7602072	5.2553485	5.0893666	3.2332741	-2.932063	4.74E-02	"protein phosphatase 2A activator, regulatory subunit 4"
1629	SLC25A6	12.074952	11.8617823	12.3919459	10.2329139	10.842008	10.5758992	-2.928045	2.54E-02	"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 6"
1630	NDUFAF3	6.7103583	6.8672627	6.3264759	5.7965135	5.1622909	3.8592574	-2.924252	4.46E-02	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 3"
1631	RHBDF1	6.665405	6.8457042	7.5020808	5.8220949	5.5165444	5.1175284	-2.923865	3.47E-02	rhomboid 5 homolog 1 (Drosophila)
1632	C11orf51	4.1417523	5.0126018	4.4174271	2.2332741	3.4673905	3.0539842	-2.918468	3.84E-02	chromosome 11 open reading frame 51
1633	OR1J1	4.3136318	5.8076647	5.2563995	3.0806369	2.9866267	4.2624744	-2.918426	4.60E-02	"olfactory receptor, family 1, subfamily J, member 1"
1634	HTRA2	6.061903	6.9504565	6.4751246	5.1525392	4.645934	4.9329891	-2.912253	2.82E-02	HtrA serine peptidase 2
1635	TNXB	7.1684857	6.2417899	6.941347	5.3997251	5.2921678	5.5357224	-2.911216	4.27E-02	tenascin XB
1636	C10orf46	6.893371	7.4044303	7.2064738	5.8418157	5.8629276	5.1604104	-2.910976	2.88E-02	chromosome 10 open reading frame 46
1637	POLR1E	6.8522563	7.6055963	6.1556304	5.3110917	5.5307238	4.9460758	-2.910293	3.89E-02	"polymerase (RNA) I polypeptide E, 53kDa"
1638	CSNK1A1	9.4534564	9.3941555	9.4304908	7.8902073	8.366546	7.7858064	-2.908517	2.96E-02	"casein kinase 1, alpha 1"
1639	ZFP91	9.7006303	9.897357	9.8225893	8.4520908	7.3977088	8.2823856	-2.908356	2.28E-02	zinc finger protein 91 homolog (mouse)
1640	TBC1D10B	6.8144752	7.5686792	7.1598929	5.913086	5.2764236	5.7175975	-2.90402	2.98E-02	"TBC1 domain family, member 10B"
1641	FLRT3	4.2644796	3.6745446	4.1863624	2.6483116	2.6483116	2.6483116	-2.904019	3.12E-02	fibronectin leucine rich transmembrane protein 3
1642	PPP2R1A	10.1512726	9.5644249	9.6070267	8.6133776	8.5841398	7.5809091	-2.903705	4.06E-02	"protein phosphatase 2, regulatory subunit A, alpha"
1643	SLC16A2	4.7089956	4.5078116	4.7536687	2.9702397	3.8273635	2.9702397	-2.903055	4.11E-02	"solute carrier family 16, member 2 (monocarboxylic acid transporter 8)"
1644	NEK3	4.4230841	2.4546818	3.1856947	1.6483116	1.6483116	1.6483116	-2.902675	4.22E-02	NIMA (never in mitosis gene a)-related kinase 3
1645	ZBTB8A	9.5996722	10.1938268	10.3106878	8.5233563	8.390762	8.7745508	-2.900169	3.12E-02	zinc finger and BTB domain containing 8A
1646	RNF14	6.2913855	5.1784806	5.9140486	4.6998222	4.3784624	3.694379	-2.899062	4.36E-02	ring finger protein 14
1647	HP1BP3	9.3582298	9.3985975	9.4908714	7.8635572	7.7467439	8.2206592	-2.897965	2.42E-02	"heterochromatin protein 1, binding protein 3"
1648	TMED4	6.2622231	6.336022	5.5446271	4.8039082	4.2542707	4.0705992	-2.892093	2.64E-02	transmembrane emp24 protein transport domain containing 4
1649	ARF4	10.2418911	11.0253949	10.250527	8.7109344	8.7711246	8.8675093	-2.889774	2.03E-02	ADP-ribosylation factor 4
1650	OSBPL5	7.6798726	8.3271889	7.4678504	6.928658	6.1497038	5.9023996	-2.888196	4.33E-02	oxysterol binding protein-like 5
1651	FOXJ3	6.7494462	7.6061078	7.0580752	6.1533119	5.5283454	5.0272946	-2.887318	3.82E-02	forkhead box J3
1652	CAP1	9.823265	10.1307235	9.5063813	8.6014482	8.4974358	7.3197612	-2.886408	3.38E-02	"CAP, adenylate cyclase-associated protein 1 (yeast)"
1653	TRIM47	6.2040123	7.6755801	7.6753466	6.1463101	5.0776493	5.3342314	-2.886398	4.64E-02	tripartite motif-containing 47
1654	AADAT	3.618666	5.0317029	5.19878	3.6701717	2.2332741	2.2332741	-2.885074	3.78E-02	aminoadipate aminotransferase
1655	DDX50	3.9465722	5.2112843	4.4982099	2.9702397	2.9702397	2.9702397	-2.883798	3.36E-02	DEAD (Asp-Glu-Ala-Asp) box polypeptide 50
1656	ABCC9	5.9367188	7.035248	6.3364723	4.8241252	4.8115315	4.5799544	-2.877749	2.51E-02	"ATP-binding cassette, sub-family C (CFTR/MRP), member 9"
1657	NOB1	5.9523221	6.6568339	6.0827548	4.8919613	5.1330494	4.4040508	-2.875444	4.03E-02	NIN1/RPN12 binding protein 1 homolog (S. cerevisiae)
1658	NDRG4	4.3775802	4.841528	4.4914992	2.9702397	2.9702397	2.9702397	-2.870415	1.81E-02	NDRG family member 4
1659	ISPD	3.1936097	1.9621413	2.1695068	0.6483116	0.6483116	0.6483116	-2.870287	2.41E-02	isoprenoid synthase domain containing
1660	ZNF165	3.618666	3.7536973	4.9329189	2.2332741	2.2332741	2.2332741	-2.868752	2.33E-02	zinc finger protein 165
1661	MTUS1	7.8605358	7.8872826	8.8659646	5.5180873	6.4212627	7.3455582	-2.868718	4.10E-02	microtubule associated tumor suppressor 1
1662	TIFA	4.2135782	5.6063037	4.9744711	3.4556665	3.4556665	3.4556665	-2.865535	4.53E-02	TRAF-interacting protein with forkhead-associated domain
1663	MMD	4.3775802	5.6693441	5.5759705	4.15073	2.9702397	2.9702397	-2.865157	3.31E-02	monocyte to macrophage differentiation-associated
1664	LOC100190939	7.3939037	7.4239572	7.7314199	5.9081265	6.3077569	5.8023145	-2.859634	2.49E-02	No description
1665	SUMO3	8.8494162	8.5414614	8.2882161	7.7107748	7.0267816	6.3183467	-2.857354	4.27E-02	SMT3 suppressor of mif two 3 homolog 3 (S. cerevisiae)
1666	PLEKHG3	5.9729499	6.1940778	5.9308281	4.4632332	4.9509262	4.4094266	-2.847541	2.97E-02	"pleckstrin homology domain containing, family G (with RhoGef domain) member 3"
1667	MPRIP	8.7189473	8.9537629	8.8677888	7.2099104	7.8239812	7.3559476	-2.8462	3.30E-02	myosin phosphatase Rho interacting protein
1668	SYNGR2	8.6411886	8.6250401	8.0067927	7.4032951	7.1167506	5.6082021	-2.844726	4.32E-02	synaptogyrin 2
1669	ZNF706	7.6512494	8.3823664	8.395386	6.5429249	6.6225901	6.8882359	-2.84248	3.38E-02	zinc finger protein 706
1670	TXNDC5	7.292358	9.1962098	7.0604961	5.774285	6.0404975	5.7858915	-2.841133	3.28E-02	thioredoxin domain containing 5 (endoplasmic reticulum)
1671	SGPP1	4.4824552	6.5690364	4.7386737	3.2332741	3.2332741	3.7012188	-2.839033	3.85E-02	sphingosine-1-phosphate phosphatase 1
1672	TNFRSF14	7.4497009	6.20362	6.532074	5.1760862	4.6990215	5.1029732	-2.837457	2.75E-02	"tumor necrosis factor receptor superfamily, member 14 (herpesvirus entry mediator)"
1673	DEPDC6	3.618666	3.7371269	4.624129	2.2332741	2.2332741	2.2332741	-2.835991	2.19E-02	No description
1674	PELI1	10.0368739	9.7746182	9.9089985	7.9190341	8.406579	8.8595175	-2.833175	3.13E-02	pellino homolog 1 (Drosophila)
1675	NUMBL	6.5987579	6.6757714	6.8539091	5.2791536	5.0979543	5.3369973	-2.830003	2.13E-02	numb homolog (Drosophila)-like
1676	IKBIP	5.6592718	5.4514076	5.315903	4.5907469	3.8182366	3.8182366	-2.823856	3.92E-02	IKBKB interacting protein
1677	KDR	5.6386782	5.6535734	4.86072	4.1589732	3.4556665	3.8653601	-2.817861	3.23E-02	kinase insert domain receptor (a type III receptor tyrosine kinase)
1678	PPIC	10.00253	7.4428793	6.8909074	6.2324592	6.0856195	5.3980087	-2.814539	4.07E-02	peptidylprolyl isomerase C (cyclophilin C)
1679	C8orf84	5.1065389	5.2239241	4.9458547	3.4556665	4.1742265	3.4556665	-2.809256	3.71E-02	chromosome 8 open reading frame 84
1680	ASS1	7.3186204	7.3551723	8.1698469	6.1474831	6.680245	4.041724	-2.808115	4.41E-02	argininosuccinate synthase 1
1681	ADK	6.1354234	6.6254906	6.8313847	5.1374326	5.4662831	3.8592574	-2.805111	3.82E-02	adenosine kinase
1682	YES1	8.236016	8.0714791	8.1703664	6.654704	6.8921781	6.585461	-2.801148	2.26E-02	v-yes-1 Yamaguchi sarcoma viral oncogene homolog 1
1683	PTPRG	6.834845	7.1164609	7.2043154	6.019699	5.5059656	5.3524295	-2.794162	3.29E-02	"protein tyrosine phosphatase, receptor type, G"
1684	GNAQ	4.524815	4.5013576	4.8614467	2.9513801	3.0432059	3.5081965	-2.7926	2.88E-02	"guanine nucleotide binding protein (G protein), q polypeptide"
1685	PEX19	5.7892722	6.0842967	5.4876496	5.0219659	4.007184	4.0127195	-2.790388	4.61E-02	peroxisomal biogenesis factor 19
1686	GSDMD	6.7529109	6.6376211	6.3321316	5.1572897	5.2910671	4.5364993	-2.790128	2.63E-02	gasdermin D
1687	WEE1	8.9507805	9.5416537	9.6792764	7.7048889	8.1991912	7.732653	-2.789652	3.09E-02	WEE1 homolog (S. pombe)
1688	LOC100233209	7.609581	8.6537717	8.4016835	6.9386891	6.4092432	6.922032	-2.788814	4.20E-02	No description
1689	SAMD4B	7.4649757	7.826762	7.4444352	6.3959547	5.9858639	5.7897854	-2.787771	2.61E-02	sterile alpha motif domain containing 4B
1690	RWDD1	8.6077356	8.9428531	8.2198567	7.0697355	7.5054892	6.7431077	-2.783209	3.53E-02	RWD domain containing 1
1691	MOBKL1B	5.2040819	5.8645919	5.3284509	3.8705691	3.633181	4.3891292	-2.780728	3.37E-02	"MOB1, Mps One Binder kinase activator-like 1B (yeast)"
1692	ARAP1	5.6138203	6.6050028	6.085633	4.6103706	4.2401247	4.6307848	-2.780342	2.82E-02	"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1"
1693	ARL6IP4	7.6093068	8.7012276	8.5564728	7.226382	6.1557481	6.1709128	-2.779539	3.16E-02	ADP-ribosylation-like factor 6 interacting protein 4
1694	COL21A1	4.4824552	4.7070498	4.8930728	3.2332741	3.2332741	3.2332741	-2.777478	2.29E-02	"collagen, type XXI, alpha 1"
1695	CCNY	8.699482	8.8158739	7.758397	7.342995	6.823908	6.6233762	-2.775752	4.31E-02	cyclin Y
1696	EGR1	14.0802916	13.2025852	13.5346046	12.0499151	11.7311394	12.638944	-2.772997	4.28E-02	early growth response 1
1697	BLOC1S3	6.6665123	6.9081816	6.9106793	5.7951204	5.436984	4.9523355	-2.772519	3.48E-02	"biogenesis of lysosomal organelles complex-1, subunit 3"
1698	WIPF2	8.1436525	8.1709285	8.0999818	7.291106	6.6741225	6.5534304	-2.769317	4.37E-02	"WAS/WASL interacting protein family, member 2"
1699	C19orf42	6.2754049	6.2592681	6.3780596	5.02385	4.8121175	3.7522541	-2.75736	2.54E-02	chromosome 19 open reading frame 42
1700	IRF2	6.782136	5.888541	6.8255566	5.1083459	5.5083772	4.4315111	-2.745426	4.83E-02	interferon regulatory factor 2
