	Gene Symbol	CD44+ N48	CD44+ N58	CD44+ N43	CD44+ N37	CD44+ N39	CD44+ N40	PseudoFC	P value	Gene description
1512	ABCF3	6.1672355	6.2792846	6.9273052	7.7261057	7.9667282	7.8108083	2.89091	3.81E-02	"ATP-binding cassette, sub-family F (GCN20), member 3"
1513	TMPRSS11B	4.6466554	4.7277463	4.6466554	6.1774258	5.5435526	6.6359824	2.889401	3.94E-02	"transmembrane protease, serine 11B"
1514	HIVEP1	5.9382101	5.2302559	3.9835618	6.6570661	6.2089318	7.4671436	2.885724	4.97E-02	human immunodeficiency virus type I enhancer binding protein 1
1515	RAB4A	6.9845864	6.9139191	6.4988593	7.7869477	8.6964351	8.4422526	2.884524	3.40E-02	"RAB4A, member RAS oncogene family"
1516	C17orf73	5.9521251	5.238498	6.3647504	7.3824833	7.5852357	7.4791047	2.881819	2.85E-02	chromosome 17 open reading frame 73
1517	LOC92659	7.035907	6.1054505	6.9235281	8.1242483	8.1312819	8.5622416	2.880531	3.04E-02	No description
1518	RHBDD3	6.102894	4.9099883	5.5485296	7.1320321	7.0742399	6.9248704	2.879284	3.63E-02	rhomboid domain containing 3
1519	SSR2	10.3609755	9.0309874	9.5707571	11.8859002	11.0110115	10.8450965	2.877717	4.49E-02	"signal sequence receptor, beta (translocon-associated protein beta)"
1520	ZNF558	1.6483116	4.8744794	4.30542	6.397548	5.6456488	5.4589794	2.874017	4.25E-02	zinc finger protein 558
1521	RPS10	2.9702397	2.9702397	2.9702397	4.4924321	5.0053304	4.3271495	2.872272	2.03E-02	ribosomal protein S10
1522	DRAM1	6.2519059	6.8331108	6.6485639	8.2184359	7.6146726	8.3545669	2.870807	3.35E-02	DNA-damage regulated autophagy modulator 1
1523	DKFZp686O24166	2.6483116	3.6298504	2.970639	4.6969348	4.1684532	4.7812324	2.868192	4.06E-02	No description
1524	PRIC285	4.1077432	4.1077432	5.1610737	5.6277586	6.2714183	6.3745584	2.867941	3.48E-02	No description
1525	STMN1	7.7441749	7.0429063	8.2250913	8.6328986	9.2640653	9.6136328	2.867693	4.77E-02	stathmin 1
1526	FTSJ3	6.0716377	6.9401627	6.6924876	8.2121131	7.6383635	8.2341501	2.867166	3.88E-02	FtsJ homolog 3 (E. coli)
1527	IVD	5.1513152	5.1733566	5.5106862	7.1403642	6.6920059	6.3414878	2.865227	3.40E-02	isovaleryl-CoA dehydrogenase
1528	METTL11A	8.0982324	7.6454365	6.8728271	9.3474936	9.1633242	9.0771872	2.863715	2.92E-02	methyltransferase like 11A
1529	BAT2L1	10.2833496	9.7363163	10.6200291	11.6360546	11.7993453	11.8893337	2.859961	2.75E-02	No description
1530	PDCD11	5.7892722	6.6298333	6.0033829	7.5193725	8.0497528	7.4829414	2.859949	3.18E-02	programmed cell death 11
1531	CCNL1	9.1654839	8.693096	9.2694801	10.2088515	10.5426996	11.0900179	2.859485	3.01E-02	cyclin L1
1532	ACADS	5.5521481	5.0209559	4.9675895	7.5624805	6.1507189	6.5352117	2.856514	4.29E-02	"acyl-CoA dehydrogenase, C-2 to C-3 short chain"
1533	ASAP2	5.6592718	5.4194691	5.3670792	7.1228342	6.8810314	7.028266	2.855913	1.93E-02	"ArfGAP with SH3 domain, ankyrin repeat and PH domain 2"
1534	KLF8	5.4992785	6.0842538	5.2186521	7.3449247	6.7321661	7.5743931	2.855046	3.08E-02	Kruppel-like factor 8
1535	AGGF1	4.0862434	3.9069828	3.5767196	5.6066735	5.0893666	5.1585793	2.853331	3.19E-02	angiogenic factor with G patch and FHA domains 1
1536	RACGAP1	4.9718302	5.2526142	5.4106265	6.328517	6.7636259	7.8728682	2.850098	3.03E-02	Rac GTPase activating protein 1
1537	BCAT2	7.5979566	6.4364389	7.7702951	8.5846196	8.5194494	9.2794042	2.846342	4.89E-02	"branched chain amino-acid transaminase 2, mitochondrial"
1538	ATG2B	5.0474604	5.4789429	5.4399936	7.0540396	6.2245844	6.9478694	2.84391	3.93E-02	ATG2 autophagy related 2 homolog B (S. cerevisiae)
1539	SLC4A2	6.1102073	6.9341023	6.0317041	8.382301	7.5393287	7.6361936	2.843415	4.27E-02	"solute carrier family 4, anion exchanger, member 2 (erythrocyte membrane protein band 3-like 1)"
1540	USP8	6.6083452	6.3452714	6.1729119	8.1524349	7.6784289	7.805646	2.839264	2.53E-02	ubiquitin specific peptidase 8
1541	TMEM63C	2.2332741	2.2332741	2.7017984	3.4286481	4.776787	3.7371269	2.835991	3.89E-02	transmembrane protein 63C
1542	LOC100128239	2.2332741	2.2332741	2.3598456	3.7371269	3.0432059	4.0705992	2.835991	4.80E-02	No description
1543	ALPK3	3.8182366	4.2291836	5.0616885	6.4079301	5.6576053	5.7316542	2.833275	4.11E-02	alpha-kinase 3
1544	SUV420H1	4.7929586	4.9839783	4.5297011	5.8220949	6.2935629	6.7021628	2.829612	3.22E-02	suppressor of variegation 4-20 homolog 1 (Drosophila)
1545	ZNF276	5.8279831	5.3639729	5.7286072	6.6591108	7.2243152	7.4752247	2.820025	3.34E-02	zinc finger protein 276
1546	9-Sep	11.8300904	10.3359022	11.5075833	13.3241988	12.8266395	12.2978949	2.8169	4.86E-02	septin 9
1547	SLC25A10	3.7919152	3.7907317	3.5326809	5.5987707	5.1894484	5.0260623	2.815481	2.28E-02	"solute carrier family 25 (mitochondrial carrier; dicarboxylate transporter), member 10"
1548	ZNF121	2.9702397	3.6010375	3.6256327	5.2081904	5.0939826	4.4052439	2.81463	3.60E-02	zinc finger protein 121
1549	NME4	7.0756145	6.4791504	7.5066145	8.8721552	8.5653374	8.0779077	2.80835	4.21E-02	"non-metastatic cells 4, protein expressed in"
1550	C17orf68	4.5394671	5.2504374	5.5978965	6.7396954	6.5753946	6.9041844	2.807445	2.89E-02	chromosome 17 open reading frame 68
1551	NINL	2.2332741	2.4608604	2.3850116	3.8706046	3.4673905	4.230009	2.800323	2.85E-02	ninein-like
1552	WDR44	6.0114832	5.4815359	5.9651561	6.9647428	7.125934	7.9585682	2.795695	3.60E-02	WD repeat domain 44
1553	FZR1	5.9883857	5.6233084	6.0816573	7.3523864	7.4427649	7.5644066	2.794808	2.07E-02	fizzy/cell division cycle 20 related 1 (Drosophila)
1554	COX10	2.9702397	3.8195923	3.2715255	4.9073756	5.1821894	4.4528683	2.794574	3.64E-02	"COX10 homolog, cytochrome c oxidase assembly protein, heme A: farnesyltransferase (yeast)"
1555	CSK	8.8236003	8.5710257	8.9049158	10.3108278	10.3871366	9.8011243	2.793785	3.29E-02	c-src tyrosine kinase
1556	TSC1	4.7218994	5.5879377	5.5243899	6.6867995	6.5391183	7.0673638	2.788378	3.63E-02	tuberous sclerosis 1
1557	TFRC	7.6439027	8.1244147	8.1724495	9.1185386	10.1283748	9.6004075	2.78175	2.84E-02	"transferrin receptor (p90, CD71)"
1558	MYLK3	5.1707216	4.6856639	4.7339724	6.3783776	5.8939971	6.6457948	2.779977	3.52E-02	myosin light chain kinase 3
1559	RNPC3	2.9702397	3.9530157	4.2675415	5.6261079	5.4266838	5.4205095	2.777271	2.60E-02	"RNA-binding region (RNP1, RRM) containing 3"
1560	PARN	6.6665123	6.2581254	6.283856	8.6378524	7.7526028	7.2263154	2.767814	4.90E-02	poly(A)-specific ribonuclease (deadenylation nuclease)
1561	PLSCR2	4.1417523	3.1965508	3.5212209	4.6644887	4.8749394	5.927488	2.766262	4.75E-02	phospholipid scramblase 2
1562	TTC38	5.0393673	4.8970719	4.6020385	6.5115274	6.0726343	6.0679602	2.762399	3.38E-02	tetratricopeptide repeat domain 38
1563	RNF40	5.2911081	4.7994082	4.9934461	6.8822174	6.3472132	6.2645741	2.760952	3.07E-02	ring finger protein 40
1564	PPAPDC2	4.7078897	3.5112765	3.4556665	6.0157497	5.6589492	4.9201896	2.759722	4.26E-02	phosphatidic acid phosphatase type 2 domain containing 2
1565	DHX9	7.8416336	8.3448586	8.547367	9.7258444	9.6810745	10.0117385	2.759432	2.53E-02	DEAH (Asp-Glu-Ala-His) box polypeptide 9
1566	TMBIM1	10.6045799	9.9376986	11.1036277	12.5677726	11.8556768	11.6299967	2.758999	4.97E-02	transmembrane BAX inhibitor motif containing 1
1567	KCTD13	6.9488222	6.0916722	6.5018303	8.2378244	8.0477194	7.5547558	2.75697	4.08E-02	potassium channel tetramerisation domain containing 13
1568	PAQR7	8.661345	6.7145165	7.9633903	9.425705	9.4569891	9.284749	2.755501	4.98E-02	progestin and adipoQ receptor family member VII
1569	CD55	7.7882543	9.1096929	8.3909229	10.0663805	9.6443897	9.8531171	2.755271	4.99E-02	"CD55 molecule, decay accelerating factor for complement (Cromer blood group)"
1570	RSL1D1	5.9258142	6.8603866	6.448968	7.6938611	7.8102459	8.3210393	2.752329	3.44E-02	ribosomal L1 domain containing 1
1571	CTDP1	6.5704923	5.6099971	6.2443877	7.699422	7.9766419	7.3074021	2.741631	3.60E-02	"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1"
1572	FAM48A	3.2332741	5.3773074	5.2861494	6.8306928	6.3218248	6.2858393	2.738499	4.40E-02	"family with sequence similarity 48, member A"
1573	CLASP1	6.0371083	6.1986504	6.6953816	8.3792561	7.364688	7.6489421	2.732633	4.02E-02	cytoplasmic linker associated protein 1
1574	CLPB	2.6483116	2.6483116	2.744266	5.5120976	4.0967549	3.8974493	2.729134	3.01E-02	ClpB caseinolytic peptidase B homolog (E. coli)
1575	AATF	4.9689149	6.6554153	6.3578968	7.9212607	7.8030114	7.5403034	2.722845	3.51E-02	apoptosis antagonizing transcription factor
1576	TULP4	5.9592565	5.6935516	6.5093859	7.2462325	7.9464231	7.3920224	2.707642	3.74E-02	tubby like protein 4
1577	MSH5	2.2332741	2.2332741	2.2607259	3.6701717	3.0432059	4.0705992	2.70738	4.60E-02	mutS homolog 5 (E. coli)
1578	SLC12A3	1.6483116	2.121431	2.6246983	3.5567349	4.0174236	3.2943761	2.704391	3.90E-02	"solute carrier family 12 (sodium/chloride transporters), member 3"
1579	C16orf46	1.6483116	2.6246983	2.0644524	3.9090457	3.4989875	3.3702641	2.702951	3.74E-02	chromosome 16 open reading frame 46
1580	GPATCH8	4.5552022	5.2513476	5.4457599	6.6535593	6.681551	6.7571657	2.694847	2.53E-02	G patch domain containing 8
1581	ITCH	5.0180974	5.5757266	5.3093603	7.2874664	6.7385775	6.3627442	2.693006	3.53E-02	itchy E3 ubiquitin protein ligase homolog (mouse)
1582	MAPKSP1	6.178934	7.6536367	7.5335957	8.5983483	9.0828371	8.7433535	2.692974	3.68E-02	MAPK scaffold protein 1
1583	BFAR	5.4992785	4.6785	5.2301073	6.6550955	6.2932774	6.7011856	2.685123	3.77E-02	bifunctional apoptosis regulator
1584	DISP1	5.7314241	5.6638492	5.7157321	7.0874973	7.2532077	7.1278248	2.68263	1.89E-02	dispatched homolog 1 (Drosophila)
1585	KIAA0892	7.8582048	7.5179623	7.6999058	9.6036295	9.1224827	8.6489461	2.680639	3.79E-02	No description
1586	TEAD4	6.982636	7.2153593	7.7061538	8.1795144	9.1252124	8.9387695	2.67411	4.35E-02	TEA domain family member 4
1587	SLC15A2	3.4556665	3.7972924	4.0267368	5.4457494	4.6724982	5.2850495	2.674024	4.28E-02	"solute carrier family 15 (H+/peptide transporter), member 2"
1588	FNIP1	7.1136141	7.7390498	7.7475601	9.166006	8.6376736	9.1044687	2.672974	3.57E-02	folliculin interacting protein 1
1589	KLHDC4	3.7919152	3.792941	4.2727004	4.9809998	5.9483807	5.2097989	2.670034	4.27E-02	kelch domain containing 4
1590	TAOK2	6.8791341	6.3471237	7.1738092	7.9918061	8.5895993	8.197136	2.668058	3.64E-02	TAO kinase 2
1591	FRY	5.5031331	5.0126018	4.0343544	6.5995659	6.4277761	6.074283	2.66692	4.72E-02	furry homolog (Drosophila)
1592	ALDOA	12.092221	11.7047266	12.5431944	13.9549302	13.5580167	13.0245611	2.660571	4.84E-02	"aldolase A, fructose-bisphosphate"
1593	CCDC117	5.9729499	6.4672354	5.9578255	7.8777568	7.1824044	7.8640717	2.658332	3.18E-02	coiled-coil domain containing 117
1594	CTSS	4.3775802	4.6527365	3.7626046	6.058473	5.7826699	5.2920627	2.64953	4.22E-02	cathepsin S
1595	PANX2	3.8182366	5.0478672	5.5436599	6.8079555	6.3238567	6.4534899	2.649321	3.73E-02	pannexin 2
1596	PLCD3	8.812582	8.4301356	8.9182565	9.9591035	10.0082656	10.3182522	2.639008	3.25E-02	"phospholipase C, delta 3"
1597	CLDN15	3.4217357	4.4931975	4.6132715	5.6526515	5.9828979	5.8925785	2.637884	3.04E-02	claudin 15
1598	POLD1	5.349975	3.6484313	4.9239878	6.521903	6.3227633	6.0507801	2.636777	4.20E-02	"polymerase (DNA directed), delta 1, catalytic subunit 125kDa"
1599	C9orf23	6.0355485	4.2754523	5.9264173	7.4333908	7.2604671	7.3034977	2.635072	2.92E-02	chromosome 9 open reading frame 23
1600	ANKRD9	7.4342266	6.2040808	6.9201842	8.5916952	8.3175683	8.2891539	2.634235	3.62E-02	ankyrin repeat domain 9
1601	KCTD2	6.9060045	6.7698585	6.9298374	8.3022822	8.3611883	8.09076	2.632216	2.50E-02	potassium channel tetramerisation domain containing 2
1602	STRN4	8.4354807	7.2382811	9.0297132	9.5883636	10.0448318	9.8316921	2.632095	4.91E-02	"striatin, calmodulin binding protein 4"
1603	HDAC3	2.9702397	4.6382926	4.3372101	6.0339283	5.675747	5.5609906	2.631045	3.43E-02	histone deacetylase 3
1604	NCOR1	6.9298043	6.0198222	6.7531724	8.3250301	8.0280368	8.0707469	2.630297	2.87E-02	nuclear receptor corepressor 1
1605	TCEA3	1.6483116	3.5379125	3.8941637	4.4773665	4.6918492	5.2889788	2.629548	4.94E-02	"transcription elongation factor A (SII), 3"
1606	MTMR10	7.7467464	6.1128616	7.310193	8.9076442	8.4623104	8.7043701	2.628386	4.16E-02	myotubularin related protein 10
1607	MON1A	4.0076061	4.0174236	3.0710351	5.3143753	5.405438	5.3980087	2.621518	2.52E-02	MON1 homolog A (yeast)
1608	ADNP2	6.4819845	6.3378393	6.8781679	7.8831037	7.7272583	8.0282579	2.619732	3.73E-02	ADNP homeobox 2
1609	ADAMTS2	4.3305801	4.7741813	4.613723	6.1297484	5.9936122	5.725636	2.602484	3.15E-02	"ADAM metallopeptidase with thrombospondin type 1 motif, 2"
1610	MRPS15	6.4182565	5.5761673	5.2641547	7.7959027	7.5758133	6.634474	2.598441	4.50E-02	mitochondrial ribosomal protein S15
1611	MIF4GD	5.2641547	5.2809233	4.1543752	6.3146913	6.0403287	6.6585406	2.598389	5.00E-02	MIF4G domain containing
1612	STK4	6.810868	7.3064377	6.5772693	8.1227399	8.4860241	8.1873806	2.5964	3.86E-02	serine/threonine kinase 4
1613	KDM1B	1.6483116	1.6483116	1.6892959	3.0232337	2.738957	3.5567349	2.593539	3.23E-02	lysine (K)-specific demethylase 1B
1614	FAM186B	1.6483116	1.6483116	1.6483116	3.0232337	2.738957	3.9293281	2.593539	3.30E-02	"family with sequence similarity 186, member B"
1615	ZDHHC19	1.6483116	1.6483116	1.6483116	3.0232337	2.738957	3.9293281	2.593539	3.30E-02	"zinc finger, DHHC-type containing 19"
1616	FPR3	1.6483116	1.6483116	1.6483116	3.0232337	2.738957	4.4931975	2.593539	3.54E-02	formyl peptide receptor 3
1617	MEFV	1.6483116	1.6483116	1.729148	3.0232337	2.738957	4.104181	2.593539	3.57E-02	Mediterranean fever
1618	LOC55908	1.6483116	1.6483116	1.8342345	3.0232337	2.738957	3.9293281	2.593539	3.77E-02	No description
1619	TLN2	4.5394671	5.274109	4.6382155	6.5449468	5.5934843	6.6485673	2.592705	4.86E-02	talin 2
1620	PURA	4.7089956	4.9150685	4.8674169	6.4676995	6.2370582	5.663249	2.584063	4.63E-02	purine-rich element binding protein A
1621	RNF145	8.5969037	9.0509671	8.3921662	9.7377273	9.9723102	10.4198323	2.582673	4.30E-02	ring finger protein 145
1622	FBXL18	5.3072307	5.31543	5.2427539	6.5881304	6.6735353	7.2725472	2.578094	2.45E-02	F-box and leucine-rich repeat protein 18
1623	VPS53	6.5442615	6.4999609	6.5446427	7.721014	7.9063631	8.0047173	2.570594	2.59E-02	vacuolar protein sorting 53 homolog (S. cerevisiae)
1624	UBE2Q1	6.9844909	6.2699293	6.2565795	8.3005346	8.346446	7.3278797	2.570333	4.50E-02	ubiquitin-conjugating enzyme E2Q family member 1
1625	KIAA1875	9.9699484	9.117741	10.3856504	11.330687	11.3993113	11.2929094	2.568166	3.90E-02	KIAA1875
1626	FAM40B	4.7089956	3.8182814	4.3006744	5.1771821	5.9067363	5.8818716	2.564897	4.92E-02	"family with sequence similarity 40, member B"
1627	APOD	14.1761409	13.9059747	14.2633208	15.0962483	15.5313651	16.8251831	2.558369	3.87E-02	apolipoprotein D
1628	BID	6.431162	7.24931	7.4028527	8.3544395	8.75612	8.5440588	2.554901	3.41E-02	BH3 interacting domain death agonist
1629	E4F1	3.8182366	3.8182366	3.9375877	5.344397	5.1670869	4.8067476	2.547091	4.13E-02	E4F transcription factor 1
1630	HSCB	5.8606947	6.0808157	6.5371996	7.4294526	7.2896646	7.8161105	2.546714	4.12E-02	HscB iron-sulfur cluster co-chaperone homolog (E. coli)
1631	KIAA1530	5.8537678	5.1927189	5.7468027	6.8929695	7.0925415	7.1842873	2.541603	3.00E-02	KIAA1530
1632	LOC401093	5.3386689	4.7134773	4.5531206	5.8968067	6.2593257	6.4575449	2.537989	4.68E-02	No description
1633	GOSR1	8.2679292	7.6204385	7.9142941	9.2554417	9.0004339	9.4191467	2.533528	4.39E-02	golgi SNAP receptor complex member 1
1634	TBKBP1	3.9465722	3.1110506	4.041724	5.2874911	5.3524367	5.083177	2.533126	3.15E-02	TBK1 binding protein 1
1635	SLAMF1	4.9689149	4.3775802	4.761396	6.1014298	5.5259809	7.0505182	2.531572	4.84E-02	signaling lymphocytic activation molecule family member 1
1636	DEF8	7.2712718	7.3008643	7.4657132	8.6393435	8.2385298	8.8360847	2.528846	4.63E-02	differentially expressed in FDCP 8 homolog (mouse)
1637	PPP4C	5.7733687	5.3563832	5.4938208	7.1061101	7.0585234	6.691194	2.522424	2.97E-02	"protein phosphatase 4, catalytic subunit"
1638	SFRS13A	7.0647021	7.8088751	7.8282496	8.5710019	9.1628474	9.1391502	2.522052	4.44E-02	No description
1639	MRPS16	7.1748069	6.9781055	7.4340614	8.389587	8.7647343	8.4028299	2.5152	3.61E-02	mitochondrial ribosomal protein S16
1640	OSTC	2.2332741	2.3598456	2.3598456	3.5353742	3.6862881	3.7371269	2.507835	2.58E-02	oligosaccharyltransferase complex subunit
1641	ARRB2	4.3775802	4.2310415	3.6968312	5.555411	4.9697655	6.0256272	2.504234	4.76E-02	"arrestin, beta 2"
1642	RANBP2	5.2321702	5.6250468	5.2722395	6.5918356	6.4844579	7.1212895	2.495962	3.87E-02	RAN binding protein 2
1643	BAZ2A	8.8354883	8.4591352	8.5984218	9.6030847	9.9095104	10.157147	2.481287	4.37E-02	"bromodomain adjacent to zinc finger domain, 2A"
1644	ARHGEF2	7.1543851	7.1631729	7.7777406	8.4636977	8.5676118	8.9904094	2.478234	4.63E-02	Rho/Rac guanine nucleotide exchange factor (GEF) 2
1645	GSDMA	5.9081265	5.7300107	5.8200692	7.1640688	6.9688474	7.211135	2.467429	2.98E-02	gasdermin A
1646	REEP1	2.2332741	2.2332741	2.2332741	3.5353742	4.2939297	3.5081965	2.465876	2.77E-02	receptor accessory protein 1
1647	HYAL3	2.2332741	2.2332741	2.5235832	3.5353742	4.4129812	3.5081965	2.465876	3.57E-02	hyaluronoglucosaminidase 3
1648	TAF1D	8.308205	8.1053269	8.6546678	9.5206952	9.5602345	9.9547177	2.462374	3.94E-02	"TATA box binding protein (TBP)-associated factor, RNA polymerase I, D, 41kDa"
1649	C1orf144	7.3465745	7.8780131	7.7681756	9.2770484	9.0664433	8.5852721	2.459334	4.58E-02	chromosome 1 open reading frame 144
1650	NKTR	7.129742	7.217908	7.7271479	9.3796542	8.4279382	8.4813334	2.459212	4.77E-02	natural killer-tumor recognition sequence
1651	SLC19A1	5.9729499	5.3158971	5.311639	6.8088757	7.1489944	6.6065592	2.453634	4.60E-02	"solute carrier family 19 (folate transporter), member 1"
1652	VEZF1	8.0930564	7.9290091	7.9331856	9.0921929	9.2272226	9.7474039	2.452133	3.50E-02	vascular endothelial zinc finger 1
1653	GALNTL2	4.9465722	6.2109243	6.1018484	7.361411	7.4437781	7.3952796	2.451103	3.24E-02	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 2
1654	MTA3	7.4783151	6.0497544	7.0717269	8.1511627	8.3622348	8.6913343	2.446142	4.50E-02	"metastasis associated 1 family, member 3"
1655	DPP7	7.5792684	6.7125589	7.7506305	8.8695971	8.89921	8.8420965	2.445838	3.40E-02	dipeptidyl-peptidase 7
1656	ABCF2	9.3573819	9.0579983	9.5460824	10.6912092	10.6441589	10.5595708	2.439824	3.39E-02	"ATP-binding cassette, sub-family F (GCN20), member 2"
1657	PELP1	8.5710719	8.4684753	7.9022705	9.7504218	10.1860601	9.1709718	2.431668	4.92E-02	"proline, glutamate and leucine rich protein 1"
1658	DLGAP3	2.2332741	2.2332741	2.6066428	4.2760772	3.4673905	3.5081965	2.419858	4.14E-02	"discs, large (Drosophila) homolog-associated protein 3"
1659	SFRS2IP	4.7218994	6.4046178	6.5776814	7.6755747	7.5276693	7.6845437	2.413216	4.23E-02	No description
1660	MAP3K4	4.7919152	6.4495581	6.41216	7.7140237	7.4319086	7.6778672	2.40445	3.91E-02	mitogen-activated protein kinase kinase kinase 4
1661	CLIC2	6.5320189	6.4716399	6.6504301	7.792203	7.4501241	9.2327036	2.395263	4.79E-02	chloride intracellular channel 2
1662	RRAGD	5.4821759	6.3569785	5.276236	7.6116131	7.5047782	6.5292789	2.386067	4.97E-02	Ras-related GTP binding D
1663	EP400	6.9147955	6.9744685	6.3494392	7.8466894	7.973905	8.2242894	2.378119	4.67E-02	E1A binding protein p400
1664	RPS17	12.8146995	12.5921544	12.9221826	14.1581521	13.9991283	13.951296	2.355396	3.50E-02	ribosomal protein S17
1665	C17orf77	2.2332741	2.2332741	2.2332741	3.4286481	3.4673905	4.1742737	2.352372	3.18E-02	chromosome 17 open reading frame 77
1666	MACC1	4.8391151	4.350704	4.7004272	5.9322902	5.9477757	5.820814	2.348701	3.76E-02	metastasis associated in colon cancer 1
1667	SAPS3	8.2558362	7.9895767	8.1269061	9.3566567	9.0388728	9.9801193	2.345264	4.65E-02	No description
1668	XIST	8.8479057	9.1002758	9.3389021	10.317662	10.3297745	10.5028538	2.344855	3.64E-02	X (inactive)-specific transcript (non-protein coding)
1669	ZNF709	4.7442086	3.4810575	4.3804422	5.5987707	5.5618886	5.6821191	2.32677	4.87E-02	zinc finger protein 709
1670	AKIRIN2	9.4420803	9.2401106	9.4450454	10.4475976	10.4851415	10.9725886	2.30935	4.23E-02	akirin 2
1671	PIH1D1	7.41145	7.4234965	7.2322504	9.8071806	8.3703301	8.61521	2.303392	4.12E-02	PIH1 domain containing 1
1672	FLJ13197	2.6483116	2.6483116	2.6689493	3.7182933	3.8520425	4.5811002	2.303346	3.89E-02	No description
1673	HNRPLL	7.0690502	6.7514835	6.8756655	8.0759474	7.8718184	8.7166263	2.297846	4.58E-02	heterogeneous nuclear ribonucleoprotein L-like
1674	GAPVD1	7.4848506	7.3215264	7.4986159	8.6828092	8.4128176	8.7920373	2.294148	4.26E-02	GTPase activating protein and VPS9 domains 1
1675	LOC400891	2.6483116	2.6483116	2.840586	3.8376841	3.738957	4.0486309	2.280535	4.41E-02	No description
1676	SFRS6	8.0998178	7.4142419	8.3430493	9.2782337	9.2179405	9.3724009	2.263281	4.56E-02	No description
1677	CLPTM1	8.4666933	8.6150831	8.7178254	9.8927441	9.8034135	9.5665576	2.257802	4.63E-02	cleft lip and palate associated transmembrane protein 1
1678	STK32C	4.1417523	2.8224902	4.3945873	5.1667895	5.3139522	5.4506619	2.253551	5.00E-02	serine/threonine kinase 32C
1679	WDR77	6.7837727	6.4873217	6.7913613	7.9351035	9.0006412	7.6481516	2.23586	4.46E-02	WD repeat domain 77
