	Gene Symbol	CD44+ N37	CD44+ N39	CD44+ N40	CD44+ N105	CD44+ N171	CD44+ N174	t-value	q-value	p-value	PseudoFC
4779	STK38	1.874444	3.770995	4.754917	5.705318	6.613395	4.146207	0.465820604	8.72E-02	8.68E-02	3.821988783
4780	SERPINB9	10.604984	10.20576	10.772767	12.38198	12.706861	12.50728	0.585685893	5.79E-02	4.55E-02	3.821381246
4781	NAA35	5.491121	5.195784	5.596986	7.531061	7.066159	7.428484	0.560577866	6.18E-02	5.10E-02	3.8213286
4782	MSRB2	6.820119	5.297868	5.571599	7.25991	7.505595	7.988762	0.45089895	9.31E-02	9.57E-02	3.821122268
4783	AHR	8.493568	7.952383	8.151795	10.427146	10.29342	9.717557	0.556539998	6.25E-02	5.20E-02	3.820015332
4784	LEPROTL1	6.48761	5.43468	5.723602	7.835902	7.656894	7.428484	0.493322899	7.78E-02	7.33E-02	3.819258875
4785	PPIB	8.313476	7.87177	6.891005	10.101913	10.142544	8.822008	0.520945912	7.02E-02	6.26E-02	3.813202865
4786	EFCAB1	1.874444	3.32135	2.165421	5.252045	3.571326	4.146207	0.480430733	8.21E-02	7.95E-02	3.812386372
4787	CD3G	1.874444	2.809601	3.324375	4.739845	4.131418	4.790662	0.508867745	7.36E-02	6.72E-02	3.811196905
4788	TLL2	2.201691	2.809601	2.165421	4.013424	4.131418	5.874974	0.590011284	5.74E-02	4.46E-02	3.809832667
4789	CBR4	3.819732	4.389936	2.165421	5.743334	6.319269	4.476242	0.502337705	7.53E-02	6.97E-02	3.808790371
4790	LOC388692	7.6108	6.931478	7.899474	8.964784	9.540026	9.820543	0.543145415	6.49E-02	5.54E-02	3.808506295
4791	ADCY6	4.309025	4.80797	2.995681	8.566539	6.237456	3.676349	0.447689782	9.43E-02	9.76E-02	3.806409224
4792	LPXN	4.309025	4.413323	5.723602	7.36523	6.237456	6.385515	0.485455674	8.05E-02	7.71E-02	3.806409224
4793	ZNF608	4.209882	3.32135	3.324375	5.252045	6.189775	4.562324	0.453335557	9.21E-02	9.41E-02	3.804402872
4794	TMTC3	4.209882	4.80797	3.324375	5.252045	7.292524	5.900694	0.512518073	7.26E-02	6.58E-02	3.804402872
4795	AFAP1	5.316227	4.351315	5.571599	7.243046	7.292524	6.455366	0.519718254	7.05E-02	6.30E-02	3.802159945
4796	SFXN2	5.263699	2.809601	5.596986	6.063041	6.613395	7.523109	0.517508388	7.10E-02	6.38E-02	3.800325143
4797	MTMR6	4.743564	4.413323	2.165421	6.339437	6.549959	4.146207	0.4382427	9.80E-02	0.103346717	3.800303985
4798	C11orf61	5.304463	4.413323	6.031658	6.339437	7.292524	7.611911	0.477786588	8.30E-02	8.07E-02	3.800303985
4799	KIDINS220	4.682076	5.195784	4.449894	7.748771	6.608026	6.106561	0.54356637	6.49E-02	5.54E-02	3.79986916
4800	SPTLC2	7.546975	6.957749	7.227914	8.190235	9.158864	9.470756	0.464524324	8.76E-02	8.75E-02	3.794161036
4801	FANCA	3.819732	4.389936	6.031658	5.743334	6.549959	7.873743	0.477402225	8.31E-02	8.08E-02	3.793690731
4802	IL12B	5.056948	4.736586	5.217616	6.063041	7.138979	7.03218	0.483706654	8.12E-02	7.80E-02	3.787808958
4803	MEIS2	5.491121	5.661685	6.355801	7.582358	8.296229	6.618407	0.439610802	9.76E-02	0.102619258	3.785995904
4804	EPC1	5.328526	3.32135	5.571599	6.954147	6.237456	7.492252	0.534609087	6.69E-02	5.82E-02	3.785944326
4805	COPA	8.388231	7.08238	7.227914	9.002943	9.878685	10.044503	0.553042605	6.31E-02	5.29E-02	3.785707783
4806	SGOL1	1.874444	2.023048	4.285996	2.820813	6.205902	5.106393	0.441198556	9.69E-02	0.101696495	3.783982989
4807	LRRC8C	4.263463	4.750708	4.285996	7.582358	6.205902	6.129407	0.591835555	5.72E-02	4.43E-02	3.783982989
4808	LDB2	6.48761	6.792427	9.041632	8.40494	10.395973	9.211256	0.449437723	9.37E-02	9.67E-02	3.777234183
4809	PHF10	5.491121	5.148082	4.508334	7.243046	7.406567	6.385515	0.536644443	6.65E-02	5.75E-02	3.772305406
4810	CYB5B	5.263699	6.03611	3.324375	7.177844	7.473335	6.931222	0.572590947	5.99E-02	4.83E-02	3.768903211
4811	MBLAC1	4.743564	4.750708	5.018694	5.743334	6.794431	6.931222	0.45698088	9.07E-02	9.19E-02	3.764680926
4812	SLC6A20	7.134281	6.044198	5.592916	7.504712	8.668166	8.25089	0.495922955	7.70E-02	7.23E-02	3.762772484
4813	ERBB3	5.700376	6.957749	5.723602	8.069577	8.258856	7.611911	0.502598058	7.52E-02	6.95E-02	3.762091531
4814	SNX9	8.234634	7.323707	6.948237	9.627408	9.729553	8.858771	0.51439999	7.19E-02	6.50E-02	3.759480591
4815	FAM78A	3.819732	2.023048	4.285996	5.095353	4.608763	6.195186	0.473380203	8.44E-02	8.28E-02	3.755979466
4816	SAP130	4.682076	4.351315	4.285996	6.252746	6.608026	6.195186	0.561242831	6.17E-02	5.09E-02	3.755979466
4817	CIITA	1.874444	2.809601	3.764125	4.718672	4.797798	4.476242	0.488542065	7.94E-02	7.56E-02	3.755672019
4818	EGR3	5.779429	5.487673	7.317525	7.394225	8.916384	8.941073	0.556542384	6.25E-02	5.20E-02	3.749120687
4819	C14orf149	4.815804	5.487673	5.389265	7.792994	7.174648	6.722123	0.554743369	6.29E-02	5.25E-02	3.748514838
4820	PTGS2	5.856559	6.060401	7.339085	7.243046	9.508524	7.96648	0.450393607	9.32E-02	9.60E-02	3.747890788
4821	OSBPL10	5.263699	4.413323	4.944468	6.664985	6.319269	7.255535	0.520485396	7.03E-02	6.28E-02	3.747547132
4822	P2RX4	6.648293	4.736586	5.544653	7.450526	6.861783	7.722406	0.443327782	9.59E-02	0.100285131	3.747353719
4823	NTN4	5.263699	6.638536	5.723602	8.41912	7.627877	7.523109	0.532319513	6.75E-02	5.90E-02	3.743207316
4824	MOB1A	3.819732	4.750708	4.285996	6.244586	6.189775	5.874974	0.516165622	7.14E-02	6.44E-02	3.741920856
4825	LOC100507299	3.024504	3.32135	4.285996	4.894482	6.189775	5.882028	0.559390253	6.20E-02	5.13E-02	3.741920856
4826	BIRC6	6.898923	6.35207	5.702912	8.254907	8.751258	8.03232	0.557993199	6.22E-02	5.16E-02	3.739479952
4827	TM9SF3	8.341965	7.530398	6.83141	9.431477	8.951948	9.570168	0.472448673	8.46E-02	8.32E-02	3.734924455
4828	LOC100190940	3.350997	2.406905	5.389265	5.252045	5.165949	6.195186	0.4370586	9.86E-02	0.104052399	3.734844183
4829	C4orf19	3.350997	3.770995	2.379345	5.252045	5.920411	3.630092	0.439115184	9.77E-02	0.102900306	3.734844183
4830	PLEKHA1	6.949166	6.184248	6.489771	8.39062	8.160956	8.472642	0.518815429	7.07E-02	6.34E-02	3.734329208
4831	UROS	5.328526	4.911517	4.754917	6.811341	6.794431	6.924055	0.541840599	6.53E-02	5.60E-02	3.73167801
4832	TMEM236	3.819732	4.736586	5.544653	5.252045	7.440337	6.924055	0.453238963	9.21E-02	9.42E-02	3.72098233
4833	WIPF1	5.982974	4.830496	7.003286	7.877571	8.804107	7.748756	0.559641275	6.20E-02	5.13E-02	3.718181051
4834	CYCS	7.730559	8.388801	7.970268	10.283397	9.74315	9.676959	0.534525573	6.69E-02	5.82E-02	3.718178341
4835	C11orf31	8.016332	7.218985	7.132367	9.111713	9.042712	9.276113	0.479606629	8.23E-02	7.98E-02	3.713366787
4836	RHD	8.284413	7.695628	7.762571	8.540832	9.652384	11.216698	0.46908947	8.58E-02	8.50E-02	3.705873126
4837	PLEKHM3	6.48761	5.661685	6.369239	6.811341	8.258856	8.809543	0.46078533	8.91E-02	8.95E-02	3.705366871
4838	C1orf226	1.874444	2.023048	4.449894	6.339437	5.936219	2.921909	0.4971788	7.66E-02	7.18E-02	3.705180087
4839	LOC143666	3.024504	3.32135	4.449894	6.339437	6.043524	4.562324	0.521648865	7.01E-02	6.24E-02	3.705180087
4840	SNRPC	6.678389	6.228068	3.764125	8.566539	7.989035	7.523109	0.590231225	5.74E-02	4.46E-02	3.701602063
4841	ABCE1	6.008206	5.195784	5.018694	6.664985	7.89473	7.523109	0.527399284	6.85E-02	6.04E-02	3.697432532
4842	3-Mar	3.819732	3.360637	4.285996	5.705318	6.794431	4.476242	0.464952232	8.74E-02	8.72E-02	3.695029311
4843	FTSJD2	6.186289	5.297868	4.724406	6.954147	6.608026	8.213534	0.478746698	8.27E-02	8.02E-02	3.689998232
4844	SMEK2	6.008206	6.270596	5.609945	7.995811	7.89473	7.492252	0.52699519	6.87E-02	6.06E-02	3.686640868
4845	RPL6	9.247621	9.918627	9.927392	11.798931	12.049044	10.524247	0.468945012	8.59E-02	8.50E-02	3.68152628
4846	FYTTD1	5.328526	4.911517	5.389265	6.814118	7.269549	7.020304	0.532233405	6.75E-02	5.90E-02	3.681475153
4847	TGFBR1	5.856559	5.297868	6.012527	7.177844	7.96603	7.428484	0.507974999	7.39E-02	6.76E-02	3.680689337
4848	WDR36	5.658609	4.736586	4.449894	6.664985	7.53715	5.882028	0.455938092	9.11E-02	9.25E-02	3.677031457
4849	CYP4F30P	7.218633	7.581983	7.956385	8.447068	9.459944	10.242966	0.474214864	8.40E-02	8.24E-02	3.675551665
4850	RBBP6	8.441861	8.426918	8.718732	10.132356	10.596561	10.384159	0.542783121	6.50E-02	5.56E-02	3.675216026
4851	GALC	6.344798	2.023048	5.217616	6.960054	7.094585	7.988762	0.617867746	5.42E-02	3.98E-02	3.673026868
4852	RC3H1	6.054828	6.044198	6.636262	8.087444	8.486085	7.920856	0.550581342	6.37E-02	5.36E-02	3.672235245
4853	FBXO44	8.294165	7.756763	7.840225	9.08528	9.715826	10.252207	0.477270897	8.31E-02	8.09E-02	3.669542616
4854	RGL2	5.335413	5.661685	6.601009	7.210813	7.819723	8.232333	0.508875736	7.36E-02	6.72E-02	3.669034563
4855	AK1	6.792865	6.35207	7.401896	8.222933	9.064538	9.092804	0.533284349	6.73E-02	5.86E-02	3.657515128
4856	ANKAR	6.554045	6.072636	6.056062	6.960054	8.200916	8.424409	0.440146445	9.73E-02	0.102285812	3.656249448
4857	FAM161B	3.024504	3.872014	2.379345	4.894482	4.608763	5.426231	0.506164264	7.42E-02	6.82E-02	3.655269705
4858	KIAA0391	4.743564	4.80797	3.764125	7.607339	6.613395	5.426231	0.535066983	6.68E-02	5.81E-02	3.654898346
4859	LIMD1	7.956174	7.631788	8.011136	9.499787	10.251218	9.540302	0.542080256	6.52E-02	5.58E-02	3.650258745
4860	PGGT1B	4.682076	4.413323	2.995681	5.705318	6.549959	5.426231	0.483800353	8.11E-02	7.80E-02	3.649965238
4861	CCDC101	4.682076	4.80797	5.225216	6.664985	6.549959	8.340256	0.595230882	5.68E-02	4.36E-02	3.649965238
4862	NFKBIE	6.099991	5.789702	6.489771	8.628872	7.96603	7.291822	0.500899253	7.57E-02	7.04E-02	3.645302971
4863	SCYL2	6.554045	6.311907	5.702912	8.41912	7.598264	7.722406	0.480296545	8.22E-02	7.95E-02	3.642869294
4864	TUBGCP5	7.238972	6.228068	7.156853	7.531061	9.02055	9.710869	0.47591543	8.35E-02	8.15E-02	3.639391714
4865	PSMC1	7.730559	6.42919	6.326717	8.190235	8.502167	8.678584	0.439703651	9.75E-02	0.102556652	3.638939096
4866	TRIM23	5.304463	3.32135	4.724406	6.183122	7.138979	6.587378	0.563563611	6.13E-02	5.03E-02	3.6375619
4867	TTL	7.067614	6.466258	6.369239	7.656039	8.928336	8.593895	0.479382023	8.24E-02	7.99E-02	3.631893666
4868	AGPAT5	4.309025	5.43468	4.754917	8.433162	6.613395	5.446557	0.480603361	8.21E-02	7.94E-02	3.626248891
4869	SIGIRR	5.700376	6.42919	5.723602	7.556937	7.656894	7.96648	0.507623397	7.39E-02	6.77E-02	3.621434098
4870	HDDC2	5.658609	5.362142	5.217616	6.954147	7.598264	7.218312	0.5335046	6.72E-02	5.85E-02	3.620451283
4871	PPP1CB	8.567812	8.181467	7.762571	10.701112	10.036101	9.220702	0.488498711	7.94E-02	7.56E-02	3.616599796
4872	TOMM6	7.445608	7.530398	7.003286	8.854326	9.2474	9.478651	0.537459323	6.63E-02	5.73E-02	3.607601277
4873	UBA6	6.267718	6.983552	6.450701	8.833301	8.609988	7.695565	0.498159615	7.64E-02	7.14E-02	3.60437608
4874	WASF1	4.815804	4.413323	5.596986	6.664985	7.107836	6.587378	0.510648156	7.31E-02	6.65E-02	3.60295697
4875	PDZD7	1.874444	2.406905	2.165421	4.013424	3.134528	4.562324	0.477749718	8.30E-02	8.07E-02	3.600014534
4876	DICER1-AS1	1.874444	2.406905	2.165421	4.013424	4.539173	3.676349	0.547008191	6.42E-02	5.44E-02	3.600014534
4877	NAP1L5	5.328526	4.389936	3.935222	6.550689	6.237456	6.051818	0.471782842	8.50E-02	8.36E-02	3.598808327
4878	APOO	4.639409	4.389936	3.935222	7.30543	6.237456	5.446557	0.527702882	6.84E-02	6.04E-02	3.598808327
4879	DNAJC4	5.263699	4.80797	6.072169	7.36523	7.91889	6.618407	0.510947474	7.30E-02	6.64E-02	3.596817844
4880	CCT6A	7.021395	7.939256	6.948237	10.402378	8.867558	8.424409	0.493490111	7.78E-02	7.33E-02	3.595427479
4881	LEPROT	8.502009	7.0089	6.489771	8.854326	9.939008	8.60836	0.454902217	9.15E-02	9.32E-02	3.593588812
4882	RHBDD2	7.336579	5.195784	6.355801	9.179923	8.200916	7.428484	0.48990338	7.90E-02	7.50E-02	3.592817648
4883	ALKBH3	3.819732	3.32135	2.165421	6.811341	5.165949	3.676349	0.496823609	7.68E-02	7.19E-02	3.591531249
4884	PTGR1	7.134281	5.195784	6.012527	7.856887	7.68534	8.213534	0.47333633	8.44E-02	8.28E-02	3.59093697
4885	MBOAT2	9.765069	9.974387	9.712929	10.512289	11.60925	12.382383	0.445765811	9.51E-02	9.88E-02	3.590490313
4886	MB21D2	2.201691	4.80797	3.935222	6.651882	5.317867	4.790662	0.464399457	8.76E-02	8.75E-02	3.589821556
4887	DR1	5.897292	5.487673	6.054038	8.604261	7.740604	6.385515	0.452666277	9.24E-02	9.46E-02	3.588328377
4888	TBC1D5	6.45321	4.830496	6.072169	7.656039	8.296229	7.611911	0.549428033	6.39E-02	5.39E-02	3.587599508
4889	RORC	3.024504	2.809601	3.324375	4.894482	5.165949	4.562324	0.526620999	6.87E-02	6.07E-02	3.584010241
4890	RNASE4	6.973646	5.809601	7.481604	8.122528	9.321782	8.11568	0.456564364	9.08E-02	9.21E-02	3.580541265
4891	CCDC85B	4.639409	5.487673	4.754917	6.244586	6.774676	7.327219	0.500521257	7.58E-02	7.05E-02	3.578974086
4892	ZCCHC11	4.309025	4.351315	6.056062	6.664985	7.89473	6.051818	0.488888364	7.93E-02	7.54E-02	3.576795982
4893	COPS6	6.306772	5.195784	4.285996	6.954147	7.174648	7.033813	0.469322854	8.58E-02	8.49E-02	3.575213856
4894	STX2	6.054828	5.661685	5.702912	7.30543	7.53715	8.010706	0.521807148	7.01E-02	6.24E-02	3.565830962
4895	RASA4	4.209882	3.770995	5.225216	4.718672	6.043524	8.232333	0.444545374	9.55E-02	9.96E-02	3.564356398
4896	CYP4X1	4.209882	5.661685	5.571599	9.094145	6.043524	6.32627	0.465686572	8.72E-02	8.69E-02	3.564356398
4897	ATP6V1C1	6.45321	4.911517	6.326717	8.286188	7.627877	7.218312	0.475655233	8.36E-02	8.17E-02	3.562717751
4898	ZCCHC4	8.096549	8.203594	7.680498	9.513069	9.872512	10.838349	0.56927702	6.04E-02	4.90E-02	3.561712927
4899	ZFP36L2	10.690553	10.58444	11.606694	13.427746	12.416717	13.208006	0.559592601	6.20E-02	5.13E-02	3.560985622
4900	ODC1	6.306772	6.605686	6.056062	8.40494	8.436733	7.722406	0.5312363	6.77E-02	5.93E-02	3.557950763
4901	NID2	4.963444	2.023048	3.764125	5.579836	6.794431	5.580533	0.575358554	5.95E-02	4.77E-02	3.557804272
4902	SEMA4D	5.263699	4.750708	5.702912	7.679787	7.094585	6.051818	0.450646182	9.32E-02	9.59E-02	3.557554202
4903	NOS3	11.314722	10.957558	10.997871	11.974834	12.825059	13.668588	0.464445477	8.76E-02	8.75E-02	3.548445462
4904	SOCS1	3.819732	2.809601	4.724406	6.550689	4.608763	6.106561	0.488313999	7.94E-02	7.57E-02	3.546222897
4905	UTP11L	6.678389	6.072636	5.609945	7.897963	8.258856	7.748756	0.517203133	7.11E-02	6.40E-02	3.543873695
4906	ZSWIM6	5.316227	5.195784	7.082111	8.206677	7.656894	7.020304	0.448838274	9.39E-02	9.70E-02	3.541891883
4907	TSPAN5	5.779429	5.809601	6.072169	7.631894	7.89473	6.931222	0.452782414	9.23E-02	9.45E-02	3.536428358
4908	FLJ42627	7.04469	7.08238	7.462086	8.447068	8.904331	10.37995	0.534947679	6.68E-02	5.81E-02	3.535591069
4909	LOC100129034	4.682076	5.297868	4.285996	6.651882	6.78473	6.106561	0.49010394	7.89E-02	7.48E-02	3.532193249
4910	HNRNPF	4.309025	4.830496	5.596986	8.122528	6.613395	6.129407	0.519008688	7.06E-02	6.33E-02	3.531748146
4911	MTF2	5.779429	6.228068	5.974145	8.711848	7.793829	7.523109	0.558140939	6.21E-02	5.16E-02	3.530037819
4912	DNAJA1	8.274593	9.162364	10.085642	10.362575	11.681654	10.978575	0.473014058	8.45E-02	8.30E-02	3.521552305
4913	TUSC3	5.263699	5.661685	5.217616	7.074163	8.764653	7.033813	0.587760847	5.76E-02	4.50E-02	3.521519007
4914	CA13	6.707871	6.044198	6.054038	7.631894	7.870158	8.882768	0.506567472	7.42E-02	6.81E-02	3.521330142
4915	RPF2	5.328526	4.80797	3.935222	7.144104	6.319269	6.32627	0.512481436	7.26E-02	6.59E-02	3.52000576
4916	SAR1A	7.336579	6.35207	7.250844	9.54575	9.064538	7.920856	0.489895194	7.90E-02	7.50E-02	3.515412658
4917	MRPL30	7.021395	6.270596	6.175931	8.688623	8.160956	7.988762	0.501523644	7.56E-02	7.01E-02	3.513310778
4918	FKBP7	4.815804	4.80797	6.012527	7.144104	7.656894	6.618407	0.516937317	7.12E-02	6.41E-02	3.507484686
4919	DUSP11	4.743564	3.770995	4.754917	6.396698	7.414086	5.580533	0.529805918	6.80E-02	5.98E-02	3.505302218
4920	PLCL2	4.209882	3.770995	3.764125	5.579836	7.138979	4.790662	0.488363637	7.94E-02	7.57E-02	3.503607288
4921	SNX30	2.993831	4.750708	2.379345	4.802615	6.551443	4.790662	0.483674741	8.12E-02	7.81E-02	3.503469456
4922	WDR47	4.743564	4.389936	5.596986	6.954147	6.551443	6.32627	0.468236357	8.62E-02	8.55E-02	3.501271142
4923	IGFBP5	11.54965	9.6062	10.454995	12.443108	12.261196	11.99349	0.445460793	9.51E-02	9.90E-02	3.497203191
4924	HOOK3	8.051258	7.34377	7.273415	8.854326	9.608485	9.857343	0.520458005	7.03E-02	6.28E-02	3.496919764
4925	AKAP17A	6.45321	5.809601	5.592916	8.033165	8.258856	7.327219	0.53211541	6.75E-02	5.90E-02	3.495856429
4926	DALRD3	6.873131	6.270596	6.489771	8.254907	8.258856	8.678584	0.536412548	6.65E-02	5.76E-02	3.495391005
4927	EHBP1L1	5.263699	5.362142	6.976024	7.167419	6.861783	9.061607	0.444839242	9.54E-02	9.94E-02	3.494961537
4928	CLPX	2.993831	2.406905	2.995681	7.274575	4.797798	2.921909	0.488225024	7.94E-02	7.57E-02	3.491791328
4929	GSTA4	5.779429	4.80797	5.389265	6.063041	7.191402	7.774634	0.442581292	9.62E-02	0.100779857	3.487364531
4930	XPNPEP2	1.874444	2.023048	2.995681	4.739845	4.797798	2.921909	0.471144685	8.51E-02	8.39E-02	3.487316047
4931	LUST	1.874444	2.023048	3.764125	4.802615	4.539173	3.676349	0.454962127	9.15E-02	9.31E-02	3.486804884
4932	HCN3	1.874444	2.809601	2.995681	5.095353	4.539173	3.676349	0.498122069	7.64E-02	7.14E-02	3.486804884
4933	MTMR2	5.335413	4.389936	3.935222	7.394225	6.189775	5.580533	0.47008079	8.56E-02	8.45E-02	3.48181396
4934	GRIP2	2.993831	2.809601	2.379345	6.396698	4.608763	2.921909	0.450700168	9.32E-02	9.59E-02	3.480180559
4935	LOC100507462	1.874444	2.809601	3.764125	4.341916	4.608763	5.091834	0.488542033	7.94E-02	7.56E-02	3.480180559
4936	GTF3C5	6.054828	6.139057	4.754917	7.937902	7.767462	7.695565	0.58399387	5.81E-02	4.58E-02	3.479414259
4937	OGFRL1	7.392123	7.512784	7.575421	9.307369	9.107223	9.430619	0.535813115	6.66E-02	5.78E-02	3.469154525
4938	TBC1D14	5.658609	5.148082	4.449894	7.450526	6.613395	6.587378	0.488693692	7.94E-02	7.55E-02	3.462747003
4939	ABCD4	5.304463	3.872014	5.217616	6.244586	7.094585	6.106561	0.444741698	9.54E-02	9.95E-02	3.458442138
4940	GTPBP10	5.263699	5.809601	6.355801	7.450526	7.598264	8.010706	0.523355914	6.96E-02	6.19E-02	3.454943956
4941	PIGG	6.924263	6.311907	4.508334	8.711848	7.989035	7.920856	0.573525978	5.98E-02	4.82E-02	3.452363084
4942	TFAP4	3.819732	3.32135	2.165421	5.026959	5.165949	5.106393	0.536894743	6.64E-02	5.74E-02	3.446286927
4943	CHMP7	4.743564	4.750708	3.324375	7.726141	5.857745	5.106393	0.472653573	8.46E-02	8.31E-02	3.439070074
4944	CAMKK2	6.417969	5.487673	4.754917	7.897963	7.269549	6.69026	0.453115652	9.22E-02	9.43E-02	3.438730597
4945	FDX1	6.617556	6.184248	5.723602	7.531061	7.96603	8.095288	0.477324697	8.31E-02	8.09E-02	3.43850581
4946	LOC100129550	5.328526	5.43468	5.018694	6.396698	7.107836	7.553321	0.490118578	7.89E-02	7.48E-02	3.432618767
4947	RNF2	4.639409	4.830496	4.754917	6.550689	6.608026	5.874974	0.461830234	8.87E-02	8.90E-02	3.42838855
4948	LOC100133957	7.893399	7.0089	7.339085	8.447068	9.158864	9.67008	0.457575458	9.05E-02	9.16E-02	3.426371275
4949	MTF1	5.779429	5.148082	3.764125	6.252746	7.107836	6.924055	0.480692603	8.21E-02	7.93E-02	3.424687695
4950	C3orf19	5.328526	4.911517	4.508334	6.283686	6.861783	7.020304	0.50797868	7.39E-02	6.76E-02	3.423215936
4951	RAB3IP	7.641685	6.792427	7.913913	8.566539	9.228189	9.910841	0.477054457	8.32E-02	8.10E-02	3.420274423
4952	LOC100505912	3.839948	3.32135	3.324375	5.095353	5.165949	5.106393	0.478238137	8.29E-02	8.05E-02	3.420015038
4953	NCOA1	7.841135	6.931478	7.7303	8.501391	9.74315	9.50208	0.47175765	8.50E-02	8.36E-02	3.414750621
4954	PLCB2	1.874444	3.32135	4.285996	5.448591	4.797798	5.091834	0.493635037	7.78E-02	7.33E-02	3.41168291
4955	RPL10A	11.664076	12.12893	12.102905	13.796321	13.434535	15.373863	0.581875712	5.85E-02	4.63E-02	3.411624816
4956	C9orf123	6.949166	7.174872	4.449894	8.94532	7.989035	7.553321	0.470003982	8.56E-02	8.45E-02	3.411599123
4957	ETFDH	5.304463	4.351315	4.944468	7.074163	6.549959	6.129407	0.474681047	8.39E-02	8.22E-02	3.409830334
4958	AK3	7.579241	7.174872	7.003286	8.98399	8.986657	8.771488	0.486689424	8.01E-02	7.66E-02	3.406293056
4959	C9orf139	9.372557	9.075043	9.272072	10.461809	11.309058	11.038557	0.485609855	8.05E-02	7.71E-02	3.402238686
4960	PLD1	6.054828	4.911517	5.974145	6.063041	7.740604	8.79697	0.459486235	8.96E-02	9.03E-02	3.402177572
4961	ITSN2	5.491121	5.340619	5.723602	8.051486	6.608026	7.255535	0.48799157	7.95E-02	7.59E-02	3.39735898
4962	HIATL2	5.658609	4.389936	6.031658	6.651882	7.793829	7.327219	0.495925936	7.70E-02	7.23E-02	3.392082318
4963	COPS2	7.579241	6.228068	6.601009	9.639571	7.989035	7.988762	0.443967466	9.58E-02	1.00E-01	3.388612632
4964	AMT	3.819732	4.736586	7.69729	5.579836	8.314558	8.705744	0.444680379	9.55E-02	9.95E-02	3.387223867
4965	PTPRG	5.744513	5.195784	4.285996	6.954147	7.191402	6.618407	0.500827782	7.57E-02	7.04E-02	3.383141217
4966	PEBP1	10.106902	9.891622	8.967426	11.385805	11.519255	11.863849	0.536350597	6.65E-02	5.76E-02	3.379821777
4967	GFI1	1.874444	2.023048	4.754917	6.063041	4.797798	3.630092	0.442348394	9.63E-02	0.100926165	3.376780107
4968	ATXN7L1	3.350997	2.023048	3.935222	4.739845	5.306419	5.106393	0.510082248	7.32E-02	6.67E-02	3.376191033
4969	FAM122C	3.350997	2.023048	3.764125	5.095353	5.353925	5.106393	0.568777241	6.05E-02	4.92E-02	3.376191033
4970	CCNH	6.617556	7.0583	7.462086	8.811966	8.579995	9.092804	0.507130057	7.41E-02	6.79E-02	3.372142393
4971	PGD	7.410173	6.42919	6.489771	8.885299	8.181074	8.472642	0.481530346	8.18E-02	7.90E-02	3.36798274
4972	LOC100507032	5.316227	6.184248	6.175931	7.656039	7.066159	8.549611	0.497693146	7.65E-02	7.16E-02	3.363426102
4973	ANGPT2	6.707871	5.297868	3.324375	6.960054	6.043524	8.456743	0.460610623	8.92E-02	8.97E-02	3.360957341
4974	C1orf86	6.381847	6.044198	6.769247	7.792994	8.314558	8.287303	0.495411154	7.72E-02	7.26E-02	3.360780277
4975	TNS3	5.304463	4.750708	5.018694	6.498222	7.138979	6.722123	0.506906813	7.41E-02	6.80E-02	3.357795397
4976	TAPBPL	3.819732	3.360637	4.754917	6.183122	5.857745	5.106393	0.463459876	8.80E-02	8.81E-02	3.353706028
4977	ADIPOR1	7.392123	6.270596	6.976024	8.935488	8.220489	8.719135	0.48232347	8.16E-02	7.87E-02	3.34756259
4978	FAM172A	5.779429	4.736586	4.508334	6.244586	7.25505	7.395512	0.52012886	7.04E-02	6.28E-02	3.331686099
4979	TMEM120B	6.417969	5.661685	5.702912	7.957464	7.845161	7.395512	0.511585565	7.29E-02	6.63E-02	3.326090082
4980	CD83	4.263463	5.43468	5.596986	7.167419	6.640994	7.291822	0.523823371	6.94E-02	6.16E-02	3.32358162
